,title,price,link
0,"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,980",https://amazon.in//Primebook-4G-Android-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_53?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-53
1,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","34,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_56?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-56
2,"Dell 14 Laptop, Intel 13th Generation Core i5-1334U Processor, 8GB DDR5 & 512GB SSD, 14""(35.52cm) FHD+ AG 250nits, Windows 11 + MSO'21 + 15 Month Mcafee Antivirus, Titan Grey, Thin & Light- 1.55kg  ","51,990",https://amazon.in//Dell-Generation-i5-1334U-Processor-Antivirus/dp/B0D46Q1736/ref=sr_1_35?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-35
3,"Walker Thin & Light Laptop, 14.1 inch (4GB Ram,128GB SSD) | FHD IPS Display 1920 * 1080 Resolution | Gemini Lake N4020 | UHD Graphics 600| Mini-HDMI| Webcam | Windows 11 Home | Cloud Silver  ","12,990",https://amazon.in//Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_7?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk&dib_tag=se&keywords=laptop&qid=1720784361&sprefix=laptop%2Caps%2C209&sr=8-7
4,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0ODU2Nzk0NjM2MDc0MTkzOjE3MjA3ODQzNjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE3MDE3MDE4ODAzMjo6Mjo6&url=%2FAcer-Graphics-Win11Home-A515-58GM-Fingerprint%2Fdp%2FB0D1G7B66L%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.1oCdQkIDHba2YxvqYpkgihpyKt9dxJYkv86Z2RJWVGBAuJ0k8JM5-OFh1ElVZmQLdin71ioRabez4SkoaCEFgg._hnN_gwBl8NJI2sCloq9h59TgFZz6aXpWZZmqaHwzro%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D1G7B66L%26pd_rd_r%3Db47bd4ef-c904-40c4-ac01-bdf948afb6c8%26pd_rd_w%3DZByG3%26pd_rd_wg%3DYuGEO%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D5QCCQ8N17BTX75V0XGC2%26qid%3D1720784361%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
5,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_31?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-31
6,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","33,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_21?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-21
7,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","34,990",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_40?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A&dib_tag=se&keywords=laptop&qid=1720784365&sprefix=laptop%2Caps%2C209&sr=8-40
8,"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12M-459IN  ","49,911",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjQ2NDIyODM0MDkzMTkzOjE3MjA3ODQzNjg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDA1NTE1NjEzMjo6Mzo6&url=%2FMSI-i7-1255U-Windows-Graphics-C12M-459IN%2Fdp%2FB09YCX5F52%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.LCzdOUr06JNbenaIUxq0OUYV2rfA0_7lJiGW5kbhevkf5-iqRcDX44GQFtCkhL3cPCxk_AKQPtAsOEaYpDPnow.HleTgBV8QqhKEl2xvFDlz88cimXT7qH5kdeX-RZICig%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09YCX5F52%26pd_rd_r%3Da62814b0-4323-41e8-9e57-a52dd7cf7cca%26pd_rd_w%3DZyA8h%26pd_rd_wg%3DmxdJM%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DP5B0C4R1YV5RWK41PCGV%26qid%3D1720784368%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
9,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDI5Njk2OTM2MTQ2MTkzOjE3MjA3ODQzNjU6c3BfbXRmOjMwMDExOTI5NjkzNDMzMjo6MDo6&url=%2FASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W%2Fdp%2FB0C27SD9YR%2Fref%3Dsr_1_44_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784365%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
10,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzczOTg4Mzg4Njg1MTkzOjE3MjA3ODQzNjM6c3BfYXRmX25leHQ6MzAwMTkzOTA5Njk3MDMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_17_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784363%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
11,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/Office 21/FHD+IR Camera/Alexa/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,08,990",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_66?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-66
12,"HP Pavilion x360 2-in-1 Laptop 13th Gen Intel Core i5-1335U, 14-inch (39.6 cm) FHD,Multitouch, 16GB RAM, 512GB SSD, Intel Iris X Graphics, B&O, Pen, FPR (Win 11, MSO, 1.69kg), 14-ek1074TU  ","68,990",https://amazon.in//HP-Pavilion-Laptop-Multitouch-14-ek1074TU/dp/B0CJ2KWNNQ/ref=sr_1_65?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-65
13,"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray  ","58,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjc5NDM3MTcxNzIzMTkzOjE3MjA3ODQzNjE6c3BfYnRmOjMwMDE2NjgwOTY1MDAzMjo6MDo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLWXYB1%2Fref%3Dsr_1_22_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784361%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
14,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","36,990",https://amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_45?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A&dib_tag=se&keywords=laptop&qid=1720784365&sprefix=laptop%2Caps%2C209&sr=8-45
15,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","39,990",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_41?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A&dib_tag=se&keywords=laptop&qid=1720784365&sprefix=laptop%2Caps%2C209&sr=8-41
16,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjQ2NDIyODM0MDkzMTkzOjE3MjA3ODQzNjg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTk5Mjg5MzYzMjo6Mjo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.LCzdOUr06JNbenaIUxq0OUYV2rfA0_7lJiGW5kbhevkf5-iqRcDX44GQFtCkhL3cPCxk_AKQPtAsOEaYpDPnow.HleTgBV8QqhKEl2xvFDlz88cimXT7qH5kdeX-RZICig%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C5Y3JBC4%26pd_rd_r%3Da62814b0-4323-41e8-9e57-a52dd7cf7cca%26pd_rd_w%3DZyA8h%26pd_rd_wg%3DmxdJM%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DP5B0C4R1YV5RWK41PCGV%26qid%3D1720784368%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
17,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","42,662",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_20?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-20
