,title,price,link
72,"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/MS Office H&S 2021/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02PIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTAyMjQ1OTI0NDgxOTM6MTcyMDc4NDM2NTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTY5MTg0MjIxNDMyOjo0Ojo&url=%2FLenovo-ThinkBook-Antiglare-Windows-21JFA02PIN%2Fdp%2FB0CWMC1L7J%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tVAq9CtKROUqzzzmVL4eW1Oe0gn4JOvdf5XgzE1BR2KAE2veFLMxBzL3F9DCHpuj8NCU8U8LSqe7l3627W1rWQ.IIz7iqQIlrJrVkFYaWoa14Dz-6kHF4Hhou6zlRe8AJk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CWMC1L7J%26pd_rd_r%3D02b2f990-eb8a-4c46-a2c4-8b167c336132%26pd_rd_w%3DzbEjy%26pd_rd_wg%3D07YPR%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D6AGYCCRHNGC84RBCGCSN%26qid%3D1720784365%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
73,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","19,890",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_49?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A&dib_tag=se&keywords=laptop&qid=1720784365&sprefix=laptop%2Caps%2C209&sr=8-49
74,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","52,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_18?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk&dib_tag=se&keywords=laptop&qid=1720784361&sprefix=laptop%2Caps%2C209&sr=8-18
75,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","99,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTAyMjQ1OTI0NDgxOTM6MTcyMDc4NDM2NTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTY2OTQxNTA1ODMyOjowOjo&url=%2FASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS%2Fdp%2FB0CHMZRC89%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tVAq9CtKROUqzzzmVL4eW1Oe0gn4JOvdf5XgzE1BR2KAE2veFLMxBzL3F9DCHpuj8NCU8U8LSqe7l3627W1rWQ.IIz7iqQIlrJrVkFYaWoa14Dz-6kHF4Hhou6zlRe8AJk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHMZRC89%26pd_rd_r%3D02b2f990-eb8a-4c46-a2c4-8b167c336132%26pd_rd_w%3DzbEjy%26pd_rd_wg%3D07YPR%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D6AGYCCRHNGC84RBCGCSN%26qid%3D1720784365%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
76,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Translucent Black/1.98Kg), A12VE-071IN  ","72,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDUyNzUxOTY3MjYxOTM6MTcyMDc4NDM2ODpzcF9idGY6MzAwMTI4ODA0MDgyOTMyOjowOjo&url=%2FMSI-i5-12450H-Windows-Translucent-A12VE-071IN%2Fdp%2FB0BW9L9NMM%2Fref%3Dsr_1_69_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784368%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
77,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_14?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk&dib_tag=se&keywords=laptop&qid=1720784361&sprefix=laptop%2Caps%2C209&sr=8-14
78,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Grey/1.62Kg), 83EM008GIN  ","61,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_29?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-29
79,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0ODU2Nzk0NjM2MDc0MTkzOjE3MjA3ODQzNjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMDAxNTA3NjQzMjo6MDo6&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS%2Fdp%2FB0CCP9PH92%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.1oCdQkIDHba2YxvqYpkgihpyKt9dxJYkv86Z2RJWVGBAuJ0k8JM5-OFh1ElVZmQLdin71ioRabez4SkoaCEFgg._hnN_gwBl8NJI2sCloq9h59TgFZz6aXpWZZmqaHwzro%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CCP9PH92%26pd_rd_r%3Db47bd4ef-c904-40c4-ac01-bdf948afb6c8%26pd_rd_w%3DZByG3%26pd_rd_wg%3DYuGEO%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D5QCCQ8N17BTX75V0XGC2%26qid%3D1720784361%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
80,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","34,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_9?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk&dib_tag=se&keywords=laptop&qid=1720784361&sprefix=laptop%2Caps%2C209&sr=8-9
81,"Apple 2023 MacBook Pro (14-inch, M3 Pro chip with 11‑core CPU and 14‑core GPU, 18GB Unified Memory, 512GB) - Space Black  ","1,86,899",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzczOTg4Mzg4Njg1MTkzOjE3MjA3ODQzNjM6c3BfYnRmOjMwMDA4NTQwMzIxODMzMjo6MDo6&url=%2FApple-MacBook-14-inch-11%25E2%2580%2591core-14%25E2%2580%2591core%2Fdp%2FB0CM5SRXP8%2Fref%3Dsr_1_37_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784363%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
82,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-glare, 8GB DDR4, 512GB SSD, Intel Iris Xᶱ Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","47,999",https://amazon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_19?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-19
83,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","63,345",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_54?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-54
84,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjQ2NDIyODM0MDkzMTkzOjE3MjA3ODQzNjg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI0NTkwMjcxOTIzMjo6MTo6&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46P4V5V%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.LCzdOUr06JNbenaIUxq0OUYV2rfA0_7lJiGW5kbhevkf5-iqRcDX44GQFtCkhL3cPCxk_AKQPtAsOEaYpDPnow.HleTgBV8QqhKEl2xvFDlz88cimXT7qH5kdeX-RZICig%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D46P4V5V%26pd_rd_r%3Da62814b0-4323-41e8-9e57-a52dd7cf7cca%26pd_rd_w%3DZyA8h%26pd_rd_wg%3DmxdJM%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DP5B0C4R1YV5RWK41PCGV%26qid%3D1720784368%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
85,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","28,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_42?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.U3SBgx7zRDIUCkTHJs3x6e9AT7wMIZ4Ka8eOfGvOCOqQCBBnmAXde_STlRAYlaANxAVw-7P_VbjgUj9coSzkA2T7aVj7w8hDOzJiJyIqot2LgUGuUSA2rbVu_zraKxhHkeIny3FlHOXtvf7fw6FkPFwQWVuiJjlBtf17GZ_4Urgupc_HjuE2aSQ3fgqw_S5H86V1VtJZOVi0Wxw9DIn_aRCfVV887wMBcfLPaV89Q-0.UBaGPRUEa6NjMO2ZEHU6uLgW2Sg4Zs4Ay_rVMfDyt8A&dib_tag=se&keywords=laptop&qid=1720784365&sprefix=laptop%2Caps%2C209&sr=8-42
86,"Lenovo ThinkBook 16 G6 Ryzen 5 16"" WUXGA IPS Antiglare 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/FPR/Arctic Grey/1 Year Onsite/1.7 kg), 21KKA07RIN  ","42,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Windows-21KKA07RIN/dp/B0CZ7DNGZH/ref=sr_1_33?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.2WcZUDFm5tLAswmDhbhbf7-rSCO7kEimkakfROVrwzxlujMir2RsVIzjR3VoLxV7yWznklGNBO0mJDuDyMrA2e7ObWdStLA_cakkCjME_hXm6VAwgsNmDihm2WmhSVLUplmzo5BQ1IDtWjat2BNzm3cutcsSJNb8DU4tW2V0vRkP3dqjVvGtw8_ub0Nza6z5zMAT-m9Ex2DRf8ENj3LcXSycnuy6tfpljsS8lxzJ8jE.hDJM3VEEa7jglnpnDm06CQkwJsln_aPwzPewBy36cxA&dib_tag=se&keywords=laptop&qid=1720784363&sprefix=laptop%2Caps%2C209&sr=8-33
87,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","58,447",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0ODU2Nzk0NjM2MDc0MTkzOjE3MjA3ODQzNjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MTA3ODQzNjUzMjo6NDo6&url=%2FHP-i5-12450H-15-6-inch-response-fa1373TX%2Fdp%2FB0D2DDJ6PJ%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3727JAH5BQD82%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.1oCdQkIDHba2YxvqYpkgihpyKt9dxJYkv86Z2RJWVGBAuJ0k8JM5-OFh1ElVZmQLdin71ioRabez4SkoaCEFgg._hnN_gwBl8NJI2sCloq9h59TgFZz6aXpWZZmqaHwzro%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D2DDJ6PJ%26pd_rd_r%3Db47bd4ef-c904-40c4-ac01-bdf948afb6c8%26pd_rd_w%3DZByG3%26pd_rd_wg%3DYuGEO%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D5QCCQ8N17BTX75V0XGC2%26qid%3D1720784361%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
88,"HP 15s-Ryzen 3 3250U 8GB SDRAM/256GB SSD 15.6inch(39.6cm) HD, Micro-Edge Laptop/AMD Radeon Graphics/Dual Speakers/Win 11 Home/MS Office/Fast Charge/Jet Black/1.69Kg, 15s-ey1508AU  ","27,990",https://amazon.in//HP-15s-Ryzen-15-6inch-Micro-Edge-15s-ey1508AU/dp/B0BJ2LZXD9/ref=sr_1_64?crid=3727JAH5BQD82&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT3BGCOLkOSDKXo25J7VdRRhZL4Qx1MWAGDi7Jd2YaqS85NGuX9Eo2-0jfPFRbGWj6239sau7eWgP0q9lot0Uwc6aElkKxhy7Db-08ND7YC0t4PlWJ5exiLBIJLb3uxMKlaPCJcXWlA9jtZ5GMdoB7MDW_tK0H5Ufbz9b0HdraBz_qMh0ZaSB9cIvENGzSCEuxi22TkYRCBpj5G-9gOs8RzM.JuM7l9N7_LrI4whcs8mDwcd4s6TSo9brr7w-bzuE-dM&dib_tag=se&keywords=laptop&qid=1720784368&sprefix=laptop%2Caps%2C209&sr=8-64
89,"MSI Crosshair 16 HX, Intel 14th Gen. i7-14700HX, 41CM QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4060, GDDR6 8GB /Cosmos Gray/2.5Kg), D14VFKG-206IN  ","1,48,046",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjc5NDM3MTcxNzIzMTkzOjE3MjA3ODQzNjE6c3BfYnRmOjMwMDI0NjEwNzI2MzgzMjo6MDo6&url=%2FMSI-Crosshair-16-i7-14700HX-D14VFKG-206IN%2Fdp%2FB0CVL5JLH3%2Fref%3Dsr_1_21_sspa%3Fcrid%3D3727JAH5BQD82%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw1LuiOKyYlsU-aZYs4iUzp0HYBt2dp5HPoozV5JNgHma3Ldu83ul1HwJ6n5wPtDFvQeCM1rKuVP4WqoHlbSPfaWQt6BEysecc_CWuprVw3WKb5OrL5F5aEkwZwriTXceXcYVycTToMSNWgYfcp-DwNtLGIQwzToWfVeKo_SRsFUqaXGUbW2OjeIFl6ignLsBAzc7M02giBlTOm6UlmkR33I.PJs2cR-ZEROey5FSKcn6nD4F7WQZG_f4s4o_mko2fJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720784361%26sprefix%3Dlaptop%252Caps%252C209%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
